"","Target","Dataset","Sample_ID","Hive","Date","Bee_type","Scab","gut_mg","Extractor","Cq","SD","actin_Cq","actin_CopyNum","CopyNum","CellNum","Present","CopyNum_norm","CellNum_norm"
"160","Ba","mm","39","DdM","150513","F","1","NA","PLO",28.1718,"3.9306106395825803E-2",20.5257333333333,10941525.2453154,96342.5430525352,48171.2715262676,1,85104,42552
"161","Ba","mm","404","DdM","160816","F","1","NA","M",21.0677333333333,"1.14430473796692E-2",19.5109333333333,20942484.7114079,15850499.570494,7925249.78524698,1,7315197,3657599
"162","Ba","mm","436","DdM","161012","F","1","NA","M",25.9911842346191,"9.6801532960669096E-2",18.9823,29369923.219698,461418.861202632,230709.430601316,1,151846,75923
"163","Ba","mm","361","DdM","160620","F","0","NA","P",24.6802333333333,"5.5339527765723803E-2",20.3973,11878499.1234229,1183224.09947582,591612.049737911,1,962757,481379
"164","Ba","mm","300","DdM","160419","F","1","NA","P",22.703,"7.1134942187366698E-2",21.5889333333333,5542173.92960448,4896614.44225718,2448307.22112859,1,8539394,4269697
"165","Ba","mm","163","DdM","151014","F","1","NA","L",29.5714,"4.1980471650518797E-2",20.8686333333333,8786321.74025845,35252.58492451,17626.292462255,1,38779,19389
"167","Ba","mm","390","DdM","160816","F","1","NA","M",21.2805,"3.1112698372205899E-2",19.1887,25736944.0981279,13604013.7131609,6802006.85658044,1,5108829,2554415
"168","Ba","mm","223","DdM","160113","W","0","NA","M",21.497,"2.4753989577440801E-2",20.7850666666667,9268834.45826172,11644651.5007499,5822325.75037493,1,12142627,6071314
"169","Ba","mm","119","DdM","150817","F","0","NA","PLO",18.9658333333333,"1.14198657318431E-2",21.0592666666667,7777532.86229571,71740364.0574186,35870182.0287093,1,89152396,44576198
"170","Ba","mm","437","DdM","161012","F","1","NA","M",23.0684903462728,"0.21429391070142001",19.4966666666667,21134502.7351103,3765957.99750079,1882978.9987504,1,1722244,861122
"171","Ba","mm","209","DdM","151215","F","0","NA","M",30.4655,"0.144031975616527",20.6379333333333,10183672.0666682,18546.5216382304,9273.26081911518,1,17602,8801
"172","Ba","mm","540","DdM","170215","W","0","NA","M",15.0441,"0.15575724702241001",21.2983666666667,6674376.62176545,1200078638.56567,600039319.282833,1,1737842030,868921015
"173","Ba","mm","164","DdM","151014","F","0","NA","L",21.1049333333333,"7.9106594752480594E-2",20.4696666666667,11341104.0762741,15432554.9546388,7716277.4773194,1,13152060,6576030
"174","Ba","mm","391","DdM","160816","F","1","NA","M",19.4629666666667,"4.4128486642228397E-2",19.6085666666667,19674419.3761159,50196686.2049095,25098343.1024548,1,24659509,12329754
"176","Ba","mm","526","DdM","170117","W","1","NA","M",14.5509666666667,"2.2362990259205701E-2",20.1086666666667,14287458.2440779,1710213661.53207,855106830.766035,1,1156928974,578464487
"177","Ba","mm","12","DdM","150411","F","1","NA","PLO",30.9854,"8.6974134085946106E-2",22.3951,3308995.28475931,0,0,0,0,0
"178","Ba","mm","438","DdM","161012","F","0","NA","M",17.3507347106934,"1.1447758405135001E-2",19.2618333333333,24560530.0825867,228885818.22889,114442909.114445,1,90072548,45036274
"179","Ba","mm","348","DdM","160620","F","1","NA","P",23.2984,"5.0508316146947299E-2",20.7965333333333,9201089.30948696,3192651.79481333,1596325.89740667,1,3353695,1676848
"180","Ba","mm","302","DdM","160419","F","1","NA","P",20.90295,"5.2396612485924199E-2",22.4094333333333,3278791.48730288,17842253.1156788,8921126.5578394,1,52595332,26297666
"181","Ba","mm","392","DdM","160816","F","1","NA","M",19.8306,"NA",19.5934666666667,19865398.5863945,38546599.5423894,19273299.7711947,1,18754267,9377133
"182","Ba","mm","256","DdM","160217","W","0","NA","M",13.7899666666667,"7.6389615350080903E-2",21.0351657867432,7898379.61448577,2954311186.17697,1477155593.08849,1,3615176758,1807588379
"184","Ba","mm","527","DdM","170117","W","1","NA","M",14.575,"4.4535042382375302E-2",19.4661333333333,21551393.8852947,1680942263.34773,840471131.673864,1,753856585,376928292
"185","Ba","mm","120","DdM","150817","F","0","NA","PLO",19.5300666666667,"1.33125254303354E-2",21.1116666666667,7521130.53319324,47834600.564461,23917300.2822305,1,61471007,30735503
"186","Ba","mm","439","DdM","161012","F","1","NA","M",21.5306212107341,"0.116387267616495",19.5685,20185242.9225456,11366789.8907948,5683394.94539741,1,5442709,2721355
"188","Ba","mm","393","DdM","160816","F","1","NA","M",20.3787333333333,"5.8185078270405498E-2",19.0505333333333,28115445.8961604,26000834.9654841,13000417.482742,1,8938273,4469137
"189","Ba","mm","257","DdM","160217","W","0","NA","M",14.3480333333333,"1.7152939495414E-2",21.3448505401611,6478816.91612445,1978602724.18452,989301362.092258,1,2951713460,1475856730
"192","Ba","mm","528","DdM","170117","W","0","NA","M",14.9031666666667,"5.5413205405691397E-2",20.2710333333333,12877847.864703,1327932701.0341,663966350.51705,1,996653224,498326612
"193","Ba","mm","543","DdM","170215","W","1","NA","M",15.7973333333333,"5.9438231243311102E-2",21.1211666666667,7475558.80262522,698597088.167377,349298544.083689,1,903221797,451610898
"194","Ba","mm","44","DdM","150513","F","0","NA","PLO",24.9735666666667,"0.125674433889051",20.5537666666667,10747046.6029879,958422.674105636,479211.337052818,1,861944,430972
"195","Ba","mm","394","DdM","160816","F","1","NA","M",19.5855,"0.151886536598871",19.4435,21865719.4720537,45967285.2026816,22983642.6013408,1,20318722,10159361
"196","Ba","mm","409","DdM","160816","F","0","NA","M",19.4528333333333,"2.5437243037194E-2",19.0184666666667,28698177.9884109,50563403.5414353,25281701.7707176,1,17029162,8514581
"197","Ba","mm","167","DdM","151014","F","0","NA","L",24.5423,"0.15405560684376299",20.4131333333333,11758785.3606896,1306464.06899199,653232.034495993,1,1073857,536928
"199","Ba","mm","485","DdM","161216","W","1","NA","M",15.47035,"0.16793786053180601",20.8929666666667,8650602.76249413,883556533.479454,441778266.739727,1,987186650,493593325
"200","Ba","mm","529","DdM","170117","W","1","NA","M",16.75705,"0.358008163314749",20.2712333333333,12876200.2587382,350613090.937462,175306545.468731,1,263179287,131589643
"201","Ba","mm","122","DdM","150817","F","0","NA","PLO",21.0027,"3.1448211395882303E-2",21.0603666666667,7772061.57410455,16608527.1774501,8304263.58872506,1,20654096,10327048
"202","Ba","mm","395","DdM","160816","F","1","NA","M",19.6677333333333,"3.114487651819E-2",19.2216,25200902.7308219,43330617.6061415,21665308.8030707,1,16618433,8309217
"203","Ba","mm","259","DdM","160217","W","0","NA","M",16.1107333333333,"0.14423939591295201",20.9621092478434,8276294.00597199,557772031.006496,278886015.503248,1,651376556,325688278
"204","Ba","mm","305","DdM","160419","F","1","NA","P",27.5604666666667,"0.13887455970527099",22.3352666666667,3438112.96364625,149462.79959304,74731.3997965198,1,420169,210085
"205","Ba","mm","168","DdM","151014","F","0","NA","L",24.34115,"1.71826947828333E-2",20.5939333333333,10474403.3176213,1509556.46560373,754778.232801866,1,1392937,696468
"206","Ba","mm","486","DdM","161216","W","0","NA","M",18.4571333333333,"0.141177630428241",20.4159,11737991.1295232,103385708.347855,51692854.1739277,1,85129098,42564549
"207","Ba","mm","213","DdM","151215","F","1","NA","M",18.5979333333333,"2.6681891487174501E-2",21.3775,6344894.94884846,93440626.7272527,46720313.3636263,1,142338573,71169286
"208","Ba","mm","53","DdM","150609","F","1","NA","PLO",22.2882333333333,"0.113101915692588",20.6454372406006,10134901.5116495,6596124.83406123,3298062.41703061,1,6290434,3145217
"209","Ba","mm","123","DdM","150915","F","1","NA","PLO",24.5809666666667,"0.19832151505404799",20.6767292022705,9934029.06273017,1270675.91404903,635337.957024514,1,1236291,618145
"210","Ba","mm","26","DdM","150513","F","0","NA","PLO",28.49595,"0.20216182874123301",20.4416666666667,11546086.5659094,76329.8549226589,38164.9274613295,1,63896,31948
"211","Ba","mm","396","DdM","160816","F","1","NA","M",21.6631666666667,"4.0796364217087502E-2",19.0440333333333,28232603.2281562,10334469.8284744,5167234.91423722,1,3537925,1768962
"212","Ba","mm","306","DdM","160419","F","1","NA","P",24.0869333333333,"8.1413102958512104E-2",21.4201,6174311.31093626,1811991.82061366,905995.910306829,1,2836475,1418238
"213","Ba","mm","169","DdM","151014","F","1","NA","L",27.7601666666667,"0.15750585174314499",22.0053666666667,4245990.400385,129489.20675423,64744.6033771151,1,294758,147379
"214","Ba","mm","214","DdM","151215","F","0","NA","M",25.5886333333333,"4.2503686114656603E-2",21.2328,6960294.93480471,616137.157626142,308068.578813071,1,855581,427790
"215","Ba","mm","530","DdM","170117","W","1","NA","M",15.1674666666667,"5.2601552575311801E-2",19.2560666666667,24651306.2377781,1098306469.33802,549153234.66901,1,430620703,215310351
"216","Ba","mm","124","DdM","150915","F","0","NA","PLO",21.43915,"2.3970919882223399E-2",20.1364790598551,14035491.489454,12138742.7857551,6069371.39287756,1,8359059,4179529
"217","Ba","mm","368","DdM","160715","F","1","NA","P",24.7389,"5.8399400681856201E-2",22.8026666666667,2549520.48054391,1134396.87437745,567198.437188727,1,4300489,2150244
"219","Ba","mm","321","DdM","160517","F","1","NA","P",21.0788666666667,"7.8039498546141603E-2",20.8512,8884863.30741296,15724242.6490248,7862121.3245124,1,17105284,8552642
"220","Ba","mm","307","DdM","160419","F","1","NA","P",23.2795,"4.3973059934464098E-2",22.1176666666667,3951643.55113612,3236292.0468746,1618146.0234373,1,7915553,3957776
"221","Ba","mm","17","DdM","150411","F","1","NA","PLO",26.515,"2.8284271247461301E-2",20.8123333333333,9108553.22641933,316725.340595085,158362.670297543,1,336082,168041
"222","Ba","mm","353","DdM","160620","F","1","NA","P",29.4839666666667,"0.118005352985926",20.2874666666667,12743170.0989296,37537.6572964849,18768.8286482425,1,28471,14235
"223","Ba","mm","125","DdM","150915","F","1","NA","PLO",25.2681666666667,"0.20622347910297101",20.4880625406901,11208416.401716,775625.352190446,387812.676095223,1,668835,334418
"224","Ba","mm","230","DdM","160113","W","0","NA","M",15.4348,"6.4659415401006906E-2",20.7684666666667,9367792.0610283,906410070.135155,453205035.067578,1,935187687,467593844
"225","Ba","mm","443","DdM","161012","F","0","NA","M",22.8377323150635,"4.890922606077E-2",19.3827,22732978.5753567,4444921.07068162,2222460.53534081,1,1889814,944907
"226","Ba","mm","322","DdM","160517","F","0","NA","P",22.2390333333333,"3.8326535629160802E-2",20.6512,10097605.9147736,6833411.53947061,3416705.7697353,1,6540794,3270397
"227","Ba","mm","489","DdM","161216","W","0","NA","M",14.8325,"7.7644574826577703E-2",20.4282333333333,11645740.382898,1397081169.5745,698540584.787252,1,1159486871,579743435
"228","Ba","mm","308","DdM","160419","F","0","NA","P",27.7887,"3.0930244098616999E-2",22.1359666666667,3905649.9975482,126862.174212532,63431.0871062659,1,313943,156971
"229","Ba","mm","170","DdM","151014","F","1","NA","L",18.7481,"0.15103800846144599",20.7382666666667,9550540.7002227,83885886.6686649,41942943.3343325,1,84893070,42446535
"230","Ba","mm","126","DdM","150915","F","1","NA","PLO",22.24055,"3.6981684656055697E-2",20.5959021250407,10461218.8243485,6825970.84200813,3412985.42100407,1,6306573,3153287
"231","Ba","mm","262","DdM","160217","W","1","NA","M",13.9885,"4.8420346962821402E-2",21.2147827148438,7040986.88254015,2561655101.76704,1280827550.88352,1,3516401217,1758200609
"233","Ba","mm","444","DdM","161012","F","1","NA","M",24.4173615773519,"7.2701728308158103E-2",19.6674333333333,18947264.0693702,1429137.34365515,714568.671827573,1,729019,364509
"234","Ba","mm","49","DdM","150609","F","1","NA","PLO",20.0101,"8.3014336111300602E-2",20.5784823099772,10578453.4425783,33883497.7762787,16941748.8881394,1,30958318,15479159
"235","Ba","mm","217","DdM","151215","F","0","NA","M",29.2972333333333,"0.28975576496997202",20.8923666666667,8653923.91506696,42926.1118360796,21463.0559180398,1,47942,23971
"236","Ba","mm","309","DdM","160419","F","0","NA","P",30.06075,"0.24614387053103601",22.7384333333333,2656470.43793956,24804.5053960994,12402.2526980497,1,90248,45124
"237","Ba","mm","127","DdM","150915","F","0","NA","PLO",23.6479666666667,"4.4573572140151597E-2",20.3003279368083,12638750.0861562,2483697.83630336,1241848.91815168,1,1899354,949677
"238","Ba","mm","263","DdM","160217","W","1","NA","M",14.3762666666667,"0.29769558836726701",20.5323390960693,10895383.7837599,1938879291.91365,969439645.956824,1,1719964725,859982363
"239","Ba","mm","581","DdM","170420","F","1","NA","M",24.92235,"5.2962297910874603E-2",20.3661,12117977.0584417,994340.023806535,497170.011903267,1,793078,396539
"241","Ba","mm","445","DdM","161012","F","1","NA","M",21.9170029958089,"6.8396323947587698E-2",19.1692666666667,26058913.4934616,8611919.93679306,4305959.96839653,1,3194148,1597074
"242","Ba","mm","218","DdM","151215","F","1","NA","M",24.9726666666667,"3.7667138640110301E-2",20.7393666666667,9543822.14801886,959042.489646841,479521.244823421,1,971241,485620
"243","Ba","mm","356","DdM","160620","F","1","NA","P",27.9092666666667,"0.15323411282522301",19.8182333333333,17204754.7938715,116337.436653643,58168.7183268215,1,65356,32678
"244","Ba","mm","128","DdM","150915","F","0","NA","PLO",24.6687666666667,"9.4659512640480101E-2",20.3634077707926,12138866.367083,1193010.3539734,596505.176986699,1,949899,474949
"245","Ba","mm","415","DdM","160914","F","1","NA","M",21.7538630167643,"1.3287189290169799E-2",18.8952333333333,31052263.9218484,9682646.01547629,4841323.00773815,1,3013784,1506892
"246","Ba","mm","40","DdM","150513","F","0","NA","PLO",25.5491666666667,"2.3360293947922099E-2",22.0519333333333,4121364.2816852,633854.598612866,316927.299306433,1,1486483,743241
"247","Ba","mm","582","DdM","170420","F","1","NA","M",31.16145,"3.1324830406563899E-2",21.2083333333333,7070097.78757242,0,0,0,0,0
"249","Ba","mm","446","DdM","161012","F","1","NA","M",19.2093264261882,"9.6480234295726094E-2",19.8217666666667,17165908.4459159,60228506.3234084,30114253.1617042,1,33911469,16955734
"250","Ba","mm","357","DdM","160620","F","1","NA","P",23.5532666666667,"2.72529509105594E-2",20.5731,10614941.1568886,2658532.09089224,1329266.04544612,1,2420670,1210335
"251","Ba","mm","129","DdM","150915","F","1","NA","PLO",21.5397333333333,"2.2228885112244301E-2",20.0793902079264,14557577.0244364,11292631.6689747,5646315.83448735,1,7497515,3748758
"252","Ba","mm","265","DdM","160217","W","0","NA","M",14.8235333333333,"0.163498022414136",21.0716292063395,7716263.81256326,1406108816.00504,703054408.002522,1,1761258752,880629376
"253","Ba","mm","400","DdM","160816","F","1","NA","M",18.4356333333333,"1.9306043958649901E-2",19.3630333333333,23020804.4905814,104994794.861714,52497397.4308569,1,44081724,22040862
"254","Ba","mm","597","DdM","170420","F","0","NA","M",22.86665,"0.24727524138093501",20.0895,14463726.763028,4353541.90230434,2176770.95115217,1,2909202,1454601
"255","Ba","mm","583","DdM","170420","F","0","NA","M",24.3773,"0.23391092321651",20.4595,11415108.0234072,1470861.57997421,735430.789987107,1,1245383,622692
"257","Ba","mm","447","DdM","161012","F","1","NA","M",21.2383658091227,"1.50304390398489E-2",19.7342666666667,18154222.1710645,14022049.0420341,7011024.52101704,1,7465263,3732632
"258","Ba","mm","13","DdM","150411","F","0","NA","PLO",31.7467,"0.25775470897735397",20.6613666666667,10032143.3109371,0,0,0,0,0
"259","Ba","mm","342","DdM","160620","F","0","NA","P",28.2903,"2.4867448602540101E-2",20.3647333333333,12128576.6822333,88481.0311032586,44240.5155516293,1,70510,35255
"260","Ba","mm","401","DdM","160816","F","1","NA","M",21.4742,"5.6470523284275299E-2",19.3138,23757427.0168512,11836936.358506,5918468.179253,1,4815609,2407804
"261","Ba","mm","327","DdM","160517","F","1","NA","P",24.0150666666667,"5.0288103298228498E-2",20.9850333333333,8155802.87525754,1907990.31133725,953995.155668624,1,2261105,1130553
"262","Ba","mm","493","DdM","161216","W","1","NA","M",17.4990333333333,"6.28803890997299E-2",20.4275333333333,11650956.7751906,205757088.938367,102878544.469184,1,170688600,85344300
"263","Ba","mm","584","DdM","170420","F","0","NA","M",27.0773,"1.03237590053221E-2",20.9707333333333,8230757.54064023,211477.67203953,105738.836019765,1,248334,124167
"265","Ba","mm","537","DdM","170215","W","0","NA","M",14.3485,"0.11568266940212001",21.0315666666667,7916586.77727551,1977939569.14533,988969784.572664,1,2414828777,1207414388
"266","Ba","mm","130","DdM","150915","F","1","NA","PLO",22.5114,"9.3055252404151301E-2",20.3616078694661,12152852.084388,5619122.88340286,2809561.44170143,1,4468910,2234455
"267","Ba","mm","312","DdM","160419","F","0","NA","P",28.03375,"0.194807918216895",20.8032,9161930.44933107,106386.118799361,53193.0593996806,1,112230,56115
"268","Ba","mm","402","DdM","160816","F","0","NA","M",26.2186333333333,"6.02606283848207E-2",19.6142666666667,19602806.1836289,391867.30914407,195933.654572035,1,193211,96606
"269","Ba","mm","599","DdM","170420","F","1","NA","M",22.1057,"2.8567113959937801E-2",19.5144,20896090.1955042,7520262.46357138,3760131.23178569,1,3478398,1739199
"270","Ba","mm","36","DdM","150513","F","1","NA","PLO",21.8412333333333,"0.167646483211946",20.5302333333333,10910071.4361503,9093634.95589353,4546817.47794677,1,8056033,4028016
"271","Ba","mm","585","DdM","170420","F","0","NA","M",26.8021,"4.9921738751769501E-2",20.3703,12085460.5474503,257701.811108498,128850.905554249,1,206094,103047
"272","Ba","mm","538","DdM","170215","W","1","NA","M",14.30985,"2.02939646200531E-2",20.9851,8155455.03963765,2033623217.44649,1016811608.72324,1,2410091850,1205045925
"273","Ba","mm","131","DdM","150915","F","1","NA","PLO",24.8519666666667,"6.0775762712889397E-2",20.6079260508219,10381057.0828181,1045904.67420971,522952.337104857,1,973782,486891
"274","Ba","mm","268","DdM","160314","W","1","NA","M",18.11395,"1.8314065632731601E-2",21.0498333333333,7824611.73105101,132288448.46006,66144224.2300299,1,163406914,81703457
"275","Ba","mm","313","DdM","160419","F","1","NA","P",22.5398333333333,"5.6177427258047898E-2",21.2632666666667,6825945.7896081,5505519.51113835,2752759.75556918,1,7795550,3897775
"276","Ba","mm","435","DdM","161012","F","1","NA","M",23.3996333333333,"8.4409260945310399E-2",19.4622,21605692.7188541,2968726.78796408,1484363.39398204,1,1328047,664023
